TID,VAR,TRP,VAL
80031011,TC,RM,1
80031011,TC,RS,1
80321511,TC,R,0
80321511,TC,RG,0
80321511,TC,RM,0
80321511,TC,RS,0
80011911,TC,R,0
80011911,TC,RG,0
80011911,TC,RM,0
80011911,TC,RS,0
80278611,TC,R,1
80278611,TC,RG,1
80278611,TC,RM,1
80278611,TC,RS,1
80727311,TC,R,0
80727311,TC,RG,0
80727311,TC,RM,0
80727311,TC,RS,0
80581711,TC,R,0
80581711,TC,RG,0
80581711,TC,RM,0
80581711,TC,RS,0
80418511,TC,R,0
80418511,TC,RG,0
80418511,TC,RM,0
80418511,TC,RS,0
80059011,TC,R,0
80059011,TC,RG,0
80059011,TC,RM,0
80059011,TC,RS,0
80281111,TC,R,1
80281111,TC,RG,1
80281111,TC,RM,1
80281111,TC,RS,1
80218011,TC,R,0
80218011,TC,RG,0
80218011,TC,RM,0
80218011,TC,RS,0
80078411,TC,R,1
80078411,TC,RG,1
80078411,TC,RM,1
80078411,TC,RS,1
80101411,TC,R,0
80101411,TC,RG,0
80101411,TC,RM,0
80101411,TC,RS,0
80101811,TC,R,1
80101811,TC,RG,1
80101811,TC,RM,1
80101811,TC,RS,1
80201011,TC,R,0
80201011,TC,RG,0
80201011,TC,RM,0
80201011,TC,RS,0
80373711,TC,R,0
80373711,TC,RG,0
80373711,TC,RM,0
80373711,TC,RS,0
80312711,TC,R,1
80312711,TC,RG,1
80312711,TC,RM,1
80312711,TC,RS,1
80134011,TC,R,0
80134011,TC,RG,0
80134011,TC,RM,0
80134011,TC,RS,0
80143411,TC,R,0
80143411,TC,RG,0
80143411,TC,RM,0
80143411,TC,RS,0
80362611,TC,R,0
80362611,TC,RG,0
80362611,TC,RM,0
80362611,TC,RS,0
80564911,TC,R,0
80564911,TC,RG,0
80564911,TC,RM,0
80564911,TC,RS,0
80513111,TC,R,0
80513111,TC,RG,0
80513111,TC,RM,0
80513111,TC,RS,0
80362111,TC,R,0
80362111,TC,RG,0
80362111,TC,RM,0
80362111,TC,RS,0
80726211,TC,R,1
80726211,TC,RG,1
80726211,TC,RM,1
80726211,TC,RS,1
80708511,TC,R,0
80708511,TC,RG,0
80708511,TC,RM,0
80708511,TC,RS,0
80560411,TC,R,1
80560411,TC,RG,1
80560411,TC,RM,1
80560411,TC,RS,1
80134711,TC,R,1
80134711,TC,RG,1
80134711,TC,RM,1
80134711,TC,RS,1
80347511,TC,R,0
80347511,TC,RG,0
80347511,TC,RM,0
80347511,TC,RS,0
80496211,TC,R,1
80496211,TC,RG,1
80496211,TC,RM,1
80496211,TC,RS,1
80104011,TC,R,0
80104011,TC,RG,0
80104011,TC,RM,0
80104011,TC,RS,0
80348511,TC,R,1
80348511,TC,RG,1
80348511,TC,RM,1
80348511,TC,RS,1
80392911,TC,R,0
80392911,TC,RG,0
80392911,TC,RM,0
80392911,TC,RS,0
80460911,TC,R,0
80460911,TC,RG,0
80460911,TC,RM,0
80460911,TC,RS,0
80565211,TC,R,1
80565211,TC,RG,1
80565211,TC,RM,1
80565211,TC,RS,1
80581011,TC,R,0
80581011,TC,RG,0
80581011,TC,RM,0
80581011,TC,RS,0
80166311,TC,R,0
80166311,TC,RG,0
80166311,TC,RM,0
80166311,TC,RS,0
80150511,TC,R,0
80150511,TC,RG,0
80150511,TC,RM,0
80150511,TC,RS,0
80237111,TC,R,0
80237111,TC,RG,0
80237111,TC,RM,0
80237111,TC,RS,0
80617411,TC,R,1
80617411,TC,RG,1
80617411,TC,RM,1
80617411,TC,RS,1
80227811,TC,R,0
80227811,TC,RG,0
80227811,TC,RM,0
80227811,TC,RS,0
80205011,TC,R,0
80205011,TC,RG,0
80205011,TC,RM,0
80205011,TC,RS,0
80207711,TC,R,0
80207711,TC,RG,0
80207711,TC,RM,0
80207711,TC,RS,0
80224311,TC,R,1
80224311,TC,RG,1
80224311,TC,RM,1
80224311,TC,RS,1
80477211,TC,R,0
80477211,TC,RG,0
80477211,TC,RM,0
80477211,TC,RS,0
80089311,TC,R,0
80089311,TC,RG,0
80089311,TC,RM,0
80089311,TC,RS,0
80454811,TC,R,0
80454811,TC,RG,0
80454811,TC,RM,0
80454811,TC,RS,0
80377811,TC,R,0
80377811,TC,RG,0
80377811,TC,RM,0
80377811,TC,RS,0
80444111,TC,R,1
80444111,TC,RG,1
80444111,TC,RM,1
80444111,TC,RS,1
80472511,TC,R,0
80472511,TC,RG,0
80472511,TC,RM,0
80472511,TC,RS,0
80532311,TC,R,0
80532311,TC,RG,0
80532311,TC,RM,0
80532311,TC,RS,0
80615411,TC,R,0
80615411,TC,RG,0
80615411,TC,RM,0
80615411,TC,RS,0
80689411,TC,R,0
80689411,TC,RG,0
80689411,TC,RM,0
80689411,TC,RS,0
80058811,TC,R,0
80058811,TC,RG,0
80058811,TC,RM,0
80058811,TC,RS,0
80447311,TC,R,1
80447311,TC,RG,1
80447311,TC,RM,1
80447311,TC,RS,1
80559111,TC,R,0
80559111,TC,RG,0
80559111,TC,RM,0
80559111,TC,RS,0
80500011,TC,R,0
80500011,TC,RG,0
80500011,TC,RM,0
80500011,TC,RS,0
80064911,TC,R,1
80064911,TC,RG,1
80064911,TC,RM,1
80064911,TC,RS,1
80073311,TC,R,0
80073311,TC,RG,0
80073311,TC,RM,0
80073311,TC,RS,0
80178411,TC,R,1
80178411,TC,RG,1
80178411,TC,RM,1
80178411,TC,RS,1
80185511,TC,R,0
80185511,TC,RG,0
80185511,TC,RM,0
80185511,TC,RS,0
80357611,TC,R,1
80357611,TC,RG,1
80357611,TC,RM,1
80357611,TC,RS,1
80716911,TC,R,0
80716911,TC,RG,0
80716911,TC,RM,0
80716911,TC,RS,0
80161311,TC,R,1
80161311,TC,RG,1
80161311,TC,RM,1
80161311,TC,RS,1
80267511,TC,R,0
80267511,TC,RG,0
80267511,TC,RM,0
80267511,TC,RS,0
80059311,TC,R,0
80059311,TC,RG,0
80059311,TC,RM,0
80059311,TC,RS,0
80065311,TC,R,1
80065311,TC,RG,1
80065311,TC,RM,1
80065311,TC,RS,1
80068011,TC,R,1
80068011,TC,RG,1
80068011,TC,RM,1
80068011,TC,RS,1
80079611,TC,R,1
80079611,TC,RG,1
80079611,TC,RM,1
80079611,TC,RS,1
80080511,TC,R,1
80080511,TC,RG,1
80080511,TC,RM,1
80080511,TC,RS,1
80138011,TC,R,0
80138011,TC,RG,0
80138011,TC,RM,0
80138011,TC,RS,0
80159211,TC,R,0
